,Angles,Times,RSSI,POS
273,0.036110260386089665,1764757738.6432133,"(37.23025131225586, 151.05157470703125, 183.5576171875, 16.049827575683594)",28.3
274,0.036110260386089665,1764757738.8409746,"(46.6621208190918, 201.84576416015625, 222.74859619140625, 17.19919204711914)",28.7
275,-0.03611026038608944,1764757739.0239475,"(44.39207458496094, 219.06918334960938, 216.0845947265625, 16.86627197265625)",29.2
276,-0.03611026038608944,1764757739.2054589,"(44.306480407714844, 230.4693603515625, 201.25643920898438, 15.83970832824707)",29.5
277,-0.03611026038608944,1764757739.394746,"(50.50937271118164, 262.50799560546875, 230.5913848876953, 16.34690284729004)",29.5
278,-0.03611026038608944,1764757739.5810063,"(42.74504089355469, 219.0870819091797, 216.3963623046875, 18.15323829650879)",29.5
279,-0.03611026038608944,1764757739.761645,"(41.21814727783203, 185.0098419189453, 187.90560913085938, 15.520280838012695)",29.5
280,0.036110260386089665,1764757739.9555242,"(37.486412048339844, 170.07217407226562, 182.81658935546875, 15.462383270263672)",29.5
281,-0.03611026038608944,1764757740.1361752,"(40.908634185791016, 181.2844696044922, 185.381103515625, 16.61103630065918)",29.5
282,-0.03611026038608944,1764757740.3210976,"(45.119720458984375, 211.65899658203125, 189.159423828125, 16.193984985351562)",29.5
283,-0.03611026038608944,1764757740.503651,"(42.47676086425781, 223.01283264160156, 222.10609436035156, 19.33063507080078)",29.5
284,-0.03611026038608944,1764757740.694916,"(45.07524871826172, 228.67562866210938, 207.3838653564453, 16.136133193969727)",29.5
285,0.036110260386089665,1764757740.8801613,"(53.15265655517578, 245.198486328125, 253.5708770751953, 20.33672332763672)",29.5
286,-0.03611026038608944,1764757741.0653756,"(44.806617736816406, 243.93197631835938, 211.59112548828125, 16.90212631225586)",29.4
287,-0.03611026038608944,1764757741.2846217,"(54.048458099365234, 265.13421630859375, 237.5197296142578, 20.123554229736328)",29.4
288,-1.0471975511965976,1764757741.4900045,"(244.59645080566406, 18.763803482055664, 17.465290069580078, 18.25788116455078)",29.3
289,-0.6860949473357019,1764757741.6514382,"(202.9095001220703, 206.58270263671875, 19.645263671875, 26.135345458984375)",27.8
290,0.10833078115826877,1764757741.8139756,"(42.976776123046875, 150.30392456054688, 231.5355987548828, 16.007034301757812)",23.2
291,0.252771822702627,1764757741.9985847,"(31.776796340942383, 52.970062255859375, 295.0120849609375, 22.824893951416016)",17.9
292,0.252771822702627,1764757742.182952,"(23.11878776550293, 25.763696670532227, 312.41754150390625, 23.779626846313477)",16.2
293,0.252771822702627,1764757742.3672516,"(22.98773956298828, 30.487117767333984, 326.82330322265625, 22.38758087158203)",16.1
294,0.252771822702627,1764757742.5508327,"(23.848915100097656, 25.459190368652344, 333.18963623046875, 22.006183624267578)",16.2
295,0.252771822702627,1764757742.7459462,"(24.39661979675293, 28.01017189025879, 350.8761291503906, 22.963523864746094)",17.2
296,0.252771822702627,1764757742.9212563,"(31.304931640625, 36.62909698486328, 338.41253662109375, 25.871036529541016)",19.1
297,0.252771822702627,1764757743.1073458,"(36.25547409057617, 64.59033203125, 334.3616943359375, 23.816593170166016)",21.8
298,0.18055130193044788,1764757743.3000336,"(40.173545837402344, 104.51744079589844, 285.27337646484375, 21.859146118164062)",24.8
299,0.10833078115826877,1764757743.4853137,"(44.38676452636719, 139.3099365234375, 262.3052978515625, 20.471023559570312)",26.9
300,0.036110260386089665,1764757743.6688807,"(47.24555969238281, 162.83660888671875, 219.66543579101562, 17.804302215576172)",28.7
301,-0.03611026038608944,1764757743.8598263,"(43.42298126220703, 195.11856079101562, 197.83126831054688, 17.28172492980957)",29.6
302,-0.03611026038608944,1764757744.0405502,"(46.461639404296875, 198.88555908203125, 187.39610290527344, 15.826717376708984)",30.1
303,-0.03611026038608944,1764757744.229674,"(49.20196533203125, 223.10208129882812, 197.48025512695312, 16.067825317382812)",30.2
304,-0.03611026038608944,1764757744.4099092,"(50.31013870239258, 273.165283203125, 213.74093627929688, 16.842090606689453)",30.2
305,-0.03611026038608944,1764757744.605375,"(44.968780517578125, 237.01278686523438, 217.95184326171875, 17.27777099609375)",30.2
306,-0.03611026038608944,1764757744.783608,"(46.502952575683594, 238.96490478515625, 194.45465087890625, 16.145572662353516)",30.2
307,-0.03611026038608944,1764757744.973012,"(45.327003479003906, 234.0085906982422, 181.22047424316406, 15.267036437988281)",30.2
308,-0.03611026038608944,1764757745.1561532,"(42.50338363647461, 216.33319091796875, 184.2471923828125, 14.778114318847656)",30.2
309,-0.03611026038608944,1764757745.3487973,"(42.833839416503906, 247.36900329589844, 205.61033630371094, 16.09105682373047)",30.2
310,-0.03611026038608944,1764757745.529277,"(45.27313232421875, 229.23036193847656, 178.2033233642578, 17.22661590576172)",30.1
311,-0.03611026038608944,1764757745.7188363,"(40.03247833251953, 197.1726531982422, 183.3590087890625, 13.867691040039062)",30.1
312,-0.03611026038608944,1764757745.8996222,"(43.590782165527344, 221.18914794921875, 174.25592041015625, 12.688777923583984)",30.1
313,-0.03611026038608944,1764757746.0899277,"(41.01561737060547, 222.29180908203125, 200.80343627929688, 16.07392120361328)",30.0
314,-0.10833078115826866,1764757746.2796738,"(53.19914245605469, 256.74652099609375, 180.98365783691406, 14.805830001831055)",29.4
315,-0.03611026038608944,1764757746.4631612,"(46.82417297363281, 216.78219604492188, 199.54672241210938, 19.50640296936035)",29.1
316,-0.03611026038608944,1764757746.6436486,"(46.794368743896484, 205.44528198242188, 194.38705444335938, 16.893081665039062)",28.6
317,0.036110260386089665,1764757746.826867,"(52.267173767089844, 219.56283569335938, 241.11512756347656, 20.134296417236328)",27.9
318,0.036110260386089665,1764757747.0219533,"(46.52193069458008, 216.95455932617188, 235.08184814453125, 20.171220779418945)",27.7
319,0.036110260386089665,1764757747.20166,"(36.47154998779297, 180.89967346191406, 207.16709899902344, 18.638347625732422)",27.7
320,0.036110260386089665,1764757747.3866737,"(43.87691116333008, 171.3260498046875, 215.48001098632812, 16.375699996948242)",27.7
321,0.036110260386089665,1764757747.576103,"(44.627925872802734, 199.39306640625, 232.4924774169922, 18.945581436157227)",27.7
